Order_ID,Order_Date,Order_YearMonth,Retailer_ID,Product_SKU, Product_Price , Product_Cost , Order_Quantity , Sales_Amount , Cost_of_Goods_Sold ,Product_Discount,Profit,Profit_Margin
208,01/29/18,201801,34,MH05-XS-Red, £38.00 , £18.63 ,36," £1,368.00 ", £670.68 ,15.56%, £697.32 ,51%
209,01/29/18,201801,460,MH12-M-Blue, £41.00 , £20.17 ,6, £246.00 , £121.02 ,6.82%, £124.98 ,51%
210,01/29/18,201801,251,MH13-L-Blue, £44.00 , £19.54 ,40," £1,760.00 ", £781.60 ,2.22%, £978.40 ,56%
211,01/29/18,201801,428,MH13-L-Green, £28.00 , £11.57 ,42," £1,176.00 ", £485.94 ,31.71%, £690.06 ,59%
212,01/29/18,201801,379,MH13-L-Lavender, £36.00 , £10.76 ,41," £1,476.00 ", £441.16 ,18.18%," £1,034.84 ",70%
213,01/29/18,201801,760,MH13-M-Blue, £29.00 , £14.58 ,46," £1,334.00 ", £670.68 ,34.09%, £663.32 ,50%
214,01/29/18,201801,374,MH03-M-Green, £45.00 , £17.55 ,30," £1,350.00 ", £526.50 ,0.00%, £823.50 ,61%
215,01/29/18,201801,502,MH05-S-White, £44.00 , £21.09 ,6, £264.00 , £126.54 ,0.00%, £137.46 ,52%
216,01/30/18,201801,567,MH13-M-Green, £40.00 , £22.97 ,37," £1,480.00 ", £849.89 ,11.11%, £630.11 ,43%
217,01/30/18,201801,718,MH13-M-Lavender, £32.00 , £13.23 ,17, £544.00 , £224.91 ,28.89%, £319.09 ,59%
218,01/30/18,201801,644,MH13-S-Blue, £29.00 , £16.10 ,41," £1,189.00 ", £660.10 ,12.12%, £528.90 ,44%
219,01/31/18,201801,732,MH13-S-Green, £42.00 , £14.13 ,44," £1,848.00 ", £621.72 ,4.55%," £1,226.28 ",66%
220,01/31/18,201801,704,MH13-S-Lavender, £20.00 , £14.05 ,31, £620.00 , £435.55 ,53.49%, £184.45 ,30%
221,01/31/18,201801,730,MH13-XL-Blue, £29.00 , £13.05 ,38," £1,102.00 ", £495.90 ,27.50%, £606.10 ,55%
222,01/31/18,201801,444,MH13-XL-Green, £36.00 , £17.43 ,49," £1,764.00 ", £854.07 ,16.28%, £909.93 ,52%
223,01/31/18,201801,246,MH13-XL-Lavender, £23.00 , £19.44 ,38, £874.00 , £738.72 ,43.90%, £135.28 ,15%
224,01/31/18,201801,488,MH13-XS-Blue, £23.00 , £9.27 ,42, £966.00 , £389.34 ,23.33%, £576.66 ,60%
225,02/01/18,201802,693,MH08-L-Brown, £43.00 , £20.27 ,36," £1,548.00 ", £729.72 ,0.00%, £818.28 ,53%
226,02/01/18,201802,14,MH13-XS-Green, £45.00 , £22.10 ,26," £1,170.00 ", £574.60 ,0.00%, £595.40 ,51%
227,02/02/18,201802,669,MH01-L-Gray, £38.00 , £16.42 ,32," £1,216.00 ", £525.44 ,13.64%, £690.56 ,57%
228,02/02/18,201802,650,MH13-XS-Lavender, £39.00 , £12.68 ,22, £858.00 , £278.96 ,9.30%, £579.04 ,67%
229,02/02/18,201802,401,MH09-S-Pink, £22.00 , £9.79 ,35, £770.00 , £342.65 ,45.00%, £427.35 ,56%
230,02/02/18,201802,254,MH01-XS-Gray, £26.00 , £12.96 ,36, £936.00 , £466.56 ,38.10%, £469.44 ,50%
231,02/02/18,201802,741,MJ01-S-Pink, £45.00 , £25.03 ,33," £1,485.00 ", £825.99 ,29.69%, £659.01 ,44%
232,02/02/18,201802,178,MJ01-L-Orange, £59.00 , £24.43 ,43," £2,537.00 "," £1,050.49 ",0.00%," £1,486.51 ",59%
233,02/02/18,201802,310,MJ01-L-Red, £50.00 , £19.25 ,9, £450.00 , £173.25 ,16.67%, £276.75 ,62%
234,02/02/18,201802,310,MJ01-L-Yellow, £56.00 , £21.27 ,14, £784.00 , £297.78 ,11.11%, £486.22 ,62%
235,02/02/18,201802,310,MJ01-M-Orange, £65.00 , £23.07 ,46," £2,990.00 "," £1,061.22 ",0.00%," £1,928.78 ",65%
236,02/02/18,201802,593,MJ01-M-Red, £55.00 , £17.12 ,47," £2,585.00 ", £804.64 ,12.70%," £1,780.36 ",69%
237,02/02/18,201802,215,MJ01-M-Yellow, £43.00 , £21.80 ,10, £430.00 , £218.00 ,30.65%, £212.00 ,49%
238,02/02/18,201802,425,MJ01-S-Orange, £63.00 , £29.61 ,18," £1,134.00 ", £532.98 ,0.00%, £601.02 ,53%
239,02/02/18,201802,287,MJ01-S-Red, £65.00 , £22.63 ,2, £130.00 , £45.26 ,0.00%, £84.74 ,65%
240,02/02/18,201802,637,MJ01-S-Yellow, £53.00 , £23.07 ,20," £1,060.00 ", £461.40 ,15.87%, £598.60 ,56%
241,02/02/18,201802,629,MJ01-XL-Orange, £63.00 , £33.37 ,50," £3,150.00 "," £1,668.50 ",1.56%," £1,481.50 ",47%
242,02/02/18,201802,758,MJ01-XL-Red, £47.00 , £19.57 ,40," £1,880.00 ", £782.80 ,25.40%," £1,097.20 ",58%
243,02/03/18,201802,660,MJ01-XL-Yellow, £57.00 , £22.64 ,29," £1,653.00 ", £656.56 ,10.94%, £996.44 ,60%
244,02/03/18,201802,152,MJ01-XS-Orange, £63.00 , £25.20 ,3, £189.00 , £75.60 ,0.00%, £113.40 ,60%
245,02/03/18,201802,577,MJ01-XS-Red, £41.00 , £21.35 ,6, £246.00 , £128.10 ,35.94%, £117.90 ,48%
246,02/03/18,201802,397,MJ01-XS-Yellow, £40.00 , £28.08 ,48," £1,920.00 "," £1,347.84 ",38.46%, £572.16 ,30%
247,02/03/18,201802,444,MJ02-S-Pink, £56.00 , £33.18 ,15, £840.00 , £497.70 ,12.50%, £342.30 ,41%
248,02/03/18,201802,734,MJ02-L-Green, £52.00 , £14.56 ,39," £2,028.00 ", £567.84 ,20.00%," £1,460.16 ",72%
249,02/03/18,201802,137,MH03-XS-Green, £35.00 , £12.26 ,23, £805.00 , £281.98 ,14.63%, £523.02 ,65%
250,02/04/18,201802,389,MJ02-L-Orange, £59.00 , £27.04 ,24," £1,416.00 ", £648.96 ,7.81%, £767.04 ,54%
251,02/04/18,201802,613,MH01-XL-Gray, £29.00 , £18.57 ,4, £116.00 , £74.28 ,35.56%, £41.72 ,36%
252,02/04/18,201802,562,MJ02-L-Red, £40.00 , £19.09 ,30," £1,200.00 ", £572.70 ,35.48%, £627.30 ,52%
253,02/04/18,201802,696,MJ02-M-Green, £46.00 , £31.10 ,45," £2,070.00 "," £1,399.50 ",23.33%, £670.50 ,32%
254,02/04/18,201802,158,MJ02-M-Orange, £45.00 , £29.25 ,2, £90.00 , £58.50 ,26.23%, £31.50 ,35%
255,02/04/18,201802,362,MJ02-M-Red, £51.00 , £16.61 ,16, £816.00 , £265.76 ,19.05%, £550.24 ,67%
256,02/05/18,201802,97,MJ02-S-Green, £60.00 , £22.34 ,46," £2,760.00 "," £1,027.64 ",1.64%," £1,732.36 ",63%
257,02/05/18,201802,662,MJ02-S-Orange, £60.00 , £34.20 ,30," £1,800.00 "," £1,026.00 ",0.00%, £774.00 ,43%
258,02/05/18,201802,34,MH10-XL-Black, £39.00 , £11.04 ,28," £1,092.00 ", £309.12 ,13.33%, £782.88 ,72%
259,02/05/18,201802,367,MJ02-S-Red, £55.00 , £18.76 ,14, £770.00 , £262.64 ,6.78%, £507.36 ,66%
260,02/05/18,201802,407,MJ02-XL-Green, £55.00 , £26.30 ,46," £2,530.00 "," £1,209.80 ",11.29%," £1,320.20 ",52%
261,02/06/18,201802,65,MJ02-XL-Orange, £46.00 , £23.68 ,4, £184.00 , £94.72 ,25.81%, £89.28 ,49%
262,02/06/18,201802,332,MJ02-XL-Red, £57.00 , £22.16 ,47," £2,679.00 "," £1,041.52 ",0.00%," £1,637.48 ",61%
263,02/06/18,201802,20,MJ02-XS-Green, £65.00 , £24.90 ,38," £2,470.00 ", £946.20 ,0.00%," £1,523.80 ",62%
264,02/06/18,201802,706,MJ02-XS-Orange, £54.00 , £19.50 ,20," £1,080.00 ", £390.00 ,16.92%, £690.00 ,64%
265,02/07/18,201802,126,MJ02-XS-Red, £50.00 , £24.54 ,43," £2,150.00 "," £1,055.22 ",23.08%," £1,094.78 ",51%
266,02/08/18,201802,348,MJ03-S-Pink, £58.00 , £29.57 ,44," £2,552.00 "," £1,301.08 ",7.94%," £1,250.92 ",49%
267,02/08/18,201802,401,MJ03-L-Black, £59.00 , £23.60 ,7, £413.00 , £165.20 ,1.67%, £247.80 ,60%
268,02/08/18,201802,114,MJ03-L-Green, £65.00 , £23.64 ,41," £2,665.00 ", £969.24 ,0.00%," £1,695.76 ",64%
269,02/08/18,201802,777,MH01-XS-Black, £31.00 , £9.98 ,22, £682.00 , £219.56 ,27.91%, £462.44 ,68%
270,02/08/18,201802,334,MJ03-L-Red, £56.00 , £22.82 ,5, £280.00 , £114.10 ,6.67%, £165.90 ,59%
271,02/09/18,201802,721,MJ03-M-Black, £43.00 , £26.66 ,36," £1,548.00 ", £959.76 ,20.37%, £588.24 ,38%
272,02/09/18,201802,656,MJ03-M-Green, £43.00 , £29.49 ,18, £774.00 , £530.82 ,30.65%, £243.18 ,31%
273,02/09/18,201802,16,MJ03-M-Red, £48.00 , £21.49 ,48," £2,304.00 "," £1,031.52 ",26.15%," £1,272.48 ",55%
274,02/09/18,201802,7,MH04-S-Green, £39.00 , £16.63 ,17, £663.00 , £282.71 ,7.14%, £380.29 ,57%
275,02/09/18,201802,384,MJ03-S-Black, £57.00 , £15.39 ,7, £399.00 , £107.73 ,10.94%, £291.27 ,73%
276,02/10/18,201802,784,MJ03-S-Green, £42.00 , £16.39 ,38," £1,596.00 ", £622.82 ,30.00%, £973.18 ,61%
277,02/10/18,201802,326,MH05-M-Green, £34.00 , £12.81 ,15, £510.00 , £192.15 ,24.44%, £317.85 ,62%
278,02/10/18,201802,314,MJ03-S-Red, £53.00 , £32.60 ,31," £1,643.00 "," £1,010.60 ",15.87%, £632.40 ,38%
279,02/10/18,201802,353,MJ03-XL-Black, £56.00 , £28.56 ,17, £952.00 , £485.52 ,0.00%, £466.48 ,49%
280,02/10/18,201802,404,MJ01-L-Orange, £59.00 , £24.43 ,31," £1,829.00 ", £757.33 ,0.00%," £1,071.67 ",59%
281,02/10/18,201802,631,MH01-L-Gray, £37.00 , £16.42 ,37," £1,369.00 ", £607.54 ,15.91%, £761.46 ,56%
282,02/10/18,201802,393,MH02-XL-Black, £42.00 , £16.30 ,22, £924.00 , £358.60 ,0.00%, £565.40 ,61%
283,02/10/18,201802,591,MJ03-XL-Green, £61.00 , £24.30 ,13, £793.00 , £315.90 ,0.00%, £477.10 ,60%
284,02/10/18,201802,656,MJ03-XL-Red, £49.00 , £23.25 ,1, £49.00 , £23.25 ,18.33%, £25.75 ,53%
285,02/10/18,201802,777,MJ03-XS-Black, £55.00 , £30.13 ,20," £1,100.00 ", £602.60 ,14.06%, £497.40 ,45%
286,02/10/18,201802,133,MJ03-XS-Green, £45.00 , £24.66 ,14, £630.00 , £345.24 ,30.77%, £284.76 ,45%
287,02/10/18,201802,108,MH07-S-Green, £37.00 , £14.41 ,22, £814.00 , £317.02 ,17.78%, £496.98 ,61%
288,02/11/18,201802,220,MJ03-XS-Red, £45.00 , £20.34 ,44," £1,980.00 ", £894.96 ,27.42%," £1,085.04 ",55%
289,02/11/18,201802,727,MJ04-S-Pink, £54.00 , £21.03 ,6, £324.00 , £126.18 ,16.92%, £197.82 ,61%
290,02/11/18,201802,627,MJ04-L-Black, £63.00 , £25.24 ,42," £2,646.00 "," £1,060.08 ",0.00%," £1,585.92 ",60%
291,02/11/18,201802,482,MJ04-L-Blue, £44.00 , £18.48 ,45," £1,980.00 ", £831.60 ,22.81%," £1,148.40 ",58%
292,02/11/18,201802,362,MJ04-L-Purple, £48.00 , £25.36 ,48," £2,304.00 "," £1,217.28 ",21.31%," £1,086.72 ",47%
293,02/12/18,201802,573,MJ04-M-Black, £59.00 , £18.99 ,47," £2,773.00 ", £892.53 ,6.35%," £1,880.47 ",68%
294,02/12/18,201802,754,MJ04-M-Blue, £64.00 , £16.96 ,8, £512.00 , £135.68 ,0.00%, £376.32 ,74%
295,02/12/18,201802,74,MJ04-M-Purple, £54.00 , £19.14 ,4, £216.00 , £76.56 ,0.00%, £139.44 ,65%
296,02/12/18,201802,653,MJ04-S-Black, £62.00 , £30.32 ,34," £2,108.00 "," £1,030.88 ",3.13%," £1,077.12 ",51%
297,02/13/18,201802,358,MJ04-S-Blue, £46.00 , £18.27 ,30," £1,380.00 ", £548.10 ,20.69%, £831.90 ,60%
298,02/13/18,201802,276,MJ04-S-Purple, £43.00 , £21.16 ,3, £129.00 , £63.48 ,28.33%, £65.52 ,51%
299,02/13/18,201802,298,MJ04-XL-Black, £40.00 , £24.40 ,13, £520.00 , £317.20 ,37.50%, £202.80 ,39%
300,02/13/18,201802,270,MH13-M-Green, £40.00 , £22.97 ,20, £800.00 , £459.40 ,11.11%, £340.60 ,43%
301,02/13/18,201802,344,MJ04-XL-Blue, £40.00 , £19.53 ,34," £1,360.00 ", £664.02 ,37.50%, £695.98 ,51%
302,02/13/18,201802,508,MJ04-XL-Purple, £43.00 , £20.23 ,46," £1,978.00 ", £930.58 ,33.85%," £1,047.42 ",53%
303,02/13/18,201802,555,MJ04-XS-Black, £61.00 , £22.90 ,4, £244.00 , £91.60 ,4.69%, £152.40 ,62%
304,02/13/18,201802,68,MJ01-XS-Yellow, £57.00 , £28.08 ,23," £1,311.00 ", £645.84 ,12.31%, £665.16 ,51%
305,02/14/18,201802,376,MJ04-XS-Blue, £46.00 , £20.52 ,24," £1,104.00 ", £492.48 ,22.03%, £611.52 ,55%
306,02/14/18,201802,397,MJ04-XS-Purple, £58.00 , £18.56 ,37," £2,146.00 ", £686.72 ,0.00%," £1,459.28 ",68%
307,02/14/18,201802,131,MH05-M-Green, £33.00 , £12.81 ,15, £495.00 , £192.15 ,26.67%, £302.85 ,61%
308,02/14/18,201802,79,MJ06-S-Pink, £41.00 , £29.65 ,15, £615.00 , £444.75 ,34.92%, £170.25 ,28%
309,02/14/18,201802,252,MJ06-L-Blue, £57.00 , £21.42 ,28," £1,596.00 ", £599.76 ,9.52%, £996.24 ,62%
310,02/14/18,201802,504,MH07-XL-Black, £37.00 , £17.70 ,41," £1,517.00 ", £725.70 ,7.50%, £791.30 ,52%
311,02/15/18,201802,232,MJ06-L-Green, £47.00 , £25.40 ,2, £94.00 , £50.80 ,27.69%, £43.20 ,46%
312,02/15/18,201802,146,MJ06-L-Purple, £59.00 , £32.63 ,10, £590.00 , £326.30 ,7.81%, £263.70 ,45%
313,02/15/18,201802,604,MJ06-M-Blue, £65.00 , £31.21 ,22," £1,430.00 ", £686.62 ,0.00%, £743.38 ,52%
314,02/15/18,201802,142,MJ06-M-Green, £46.00 , £11.96 ,44," £2,024.00 ", £526.24 ,14.81%," £1,497.76 ",74%
315,02/15/18,201802,710,MJ06-M-Purple, £57.00 , £23.82 ,5, £285.00 , £119.10 ,3.39%, £165.90 ,58%
316,02/16/18,201802,2,MJ06-S-Blue, £63.00 , £23.16 ,30," £1,890.00 ", £694.80 ,0.00%," £1,195.20 ",63%
317,02/16/18,201802,441,MJ06-S-Green, £63.00 , £25.53 ,8, £504.00 , £204.24 ,3.08%, £299.76 ,59%
318,02/17/18,201802,403,MH10-M-Red, £35.00 , £18.22 ,37," £1,295.00 ", £674.14 ,20.45%, £620.86 ,48%
319,02/17/18,201802,130,MJ06-S-Purple, £47.00 , £20.68 ,29," £1,363.00 ", £599.72 ,26.56%, £763.28 ,56%
320,02/17/18,201802,273,MJ06-XL-Blue, £65.00 , £23.40 ,48," £3,120.00 "," £1,123.20 ",0.00%," £1,996.80 ",64%
321,02/17/18,201802,420,MJ06-XL-Green, £48.00 , £29.28 ,33," £1,584.00 ", £966.24 ,26.15%, £617.76 ,39%
322,02/17/18,201802,681,MH05-M-Green, £45.00 , £12.81 ,37," £1,665.00 ", £473.97 ,0.00%," £1,191.03 ",72%
323,02/17/18,201802,172,MJ06-XL-Purple, £48.00 , £20.14 ,4, £192.00 , £80.56 ,7.69%, £111.44 ,58%
324,02/18/18,201802,531,MJ06-XS-Blue, £61.00 , £28.11 ,49," £2,989.00 "," £1,377.39 ",6.15%," £1,611.61 ",54%
325,02/18/18,201802,180,MJ06-XS-Green, £52.00 , £29.64 ,37," £1,924.00 "," £1,096.68 ",10.34%, £827.32 ,43%
326,02/18/18,201802,269,MJ06-XS-Purple, £49.00 , £20.58 ,24," £1,176.00 ", £493.92 ,15.52%, £682.08 ,58%
327,02/18/18,201802,755,MJ02-XS-Red, £50.00 , £24.54 ,48," £2,400.00 "," £1,177.92 ",23.08%," £1,222.08 ",51%
328,02/18/18,201802,226,MJ07-S-Pink, £47.00 , £29.51 ,41," £1,927.00 "," £1,209.91 ",22.95%, £717.09 ,37%
329,02/18/18,201802,296,MJ07-L-Black, £42.00 , £21.84 ,31," £1,302.00 ", £677.04 ,34.38%, £624.96 ,48%
330,02/19/18,201802,437,MJ07-L-Red, £54.00 , £18.05 ,11, £594.00 , £198.55 ,15.63%, £395.45 ,67%
331,02/19/18,201802,166,MJ07-L-Yellow, £45.00 , £20.18 ,18, £810.00 , £363.24 ,30.77%, £446.76 ,55%
332,02/19/18,201802,288,MJ07-M-Black, £40.00 , £20.60 ,39," £1,560.00 ", £803.40 ,36.51%, £756.60 ,49%
333,02/20/18,201802,236,MJ07-M-Red, £58.00 , £21.69 ,42," £2,436.00 ", £910.98 ,9.38%," £1,525.02 ",63%
334,02/20/18,201802,611,MH08-XS-Red, £43.00 , £15.05 ,27," £1,161.00 ", £406.35 ,0.00%, £754.65 ,65%
335,02/20/18,201802,671,MJ01-XL-Orange, £58.00 , £33.37 ,50," £2,900.00 "," £1,668.50 ",9.38%," £1,231.50 ",42%
336,02/20/18,201802,434,MH04-XL-Yellow, £22.00 , £13.22 ,40, £880.00 , £528.80 ,46.34%, £351.20 ,40%
337,02/21/18,201802,474,MH08-S-Purple, £33.00 , £13.74 ,22, £726.00 , £302.28 ,21.43%, £423.72 ,58%
338,02/21/18,201802,774,MJ07-M-Yellow, £45.00 , £21.38 ,30," £1,350.00 ", £641.40 ,27.42%, £708.60 ,52%
339,02/21/18,201802,210,MJ07-S-Black, £61.00 , £29.05 ,17," £1,037.00 ", £493.85 ,1.61%, £543.15 ,52%
340,02/21/18,201802,639,MJ07-S-Red, £65.00 , £23.40 ,19," £1,235.00 ", £444.60 ,0.00%, £790.40 ,64%
341,02/22/18,201802,535,MJ07-S-Yellow, £55.00 , £24.87 ,1, £55.00 , £24.87 ,12.70%, £30.13 ,55%
342,02/22/18,201802,390,MJ07-XL-Black, £43.00 , £19.40 ,46," £1,978.00 ", £892.40 ,32.81%," £1,085.60 ",55%
343,02/22/18,201802,513,MJ07-XL-Red, £40.00 , £17.92 ,17, £680.00 , £304.64 ,31.03%, £375.36 ,55%
344,02/22/18,201802,57,MH10-M-Black, £36.00 , £11.96 ,12, £432.00 , £143.52 ,18.18%, £288.48 ,67%
345,02/23/18,201802,180,MJ07-XL-Yellow, £62.00 , £33.48 ,31," £1,922.00 "," £1,037.88 ",0.00%, £884.12 ,46%
346,02/23/18,201802,36,MH08-S-Purple, £30.00 , £13.74 ,22, £660.00 , £302.28 ,28.57%, £357.72 ,54%
347,02/23/18,201802,520,MJ07-XS-Black, £41.00 , £25.15 ,3, £123.00 , £75.45 ,36.92%, £47.55 ,39%
348,02/23/18,201802,292,MJ07-XS-Red, £62.00 , £20.52 ,39," £2,418.00 ", £800.28 ,0.00%," £1,617.72 ",67%
349,02/23/18,201802,510,MJ07-XS-Yellow, £45.00 , £21.64 ,31," £1,395.00 ", £670.84 ,29.69%, £724.16 ,52%
350,02/24/18,201802,390,MJ01-L-Orange, £51.00 , £24.43 ,23," £1,173.00 ", £561.89 ,13.56%, £611.11 ,52%
351,02/24/18,201802,196,MH05-XS-Green, £26.00 , £13.78 ,20, £520.00 , £275.60 ,38.10%, £244.40 ,47%
352,02/24/18,201802,311,MH10-XS-Black, £23.00 , £13.32 ,24, £552.00 , £319.68 ,41.03%, £232.32 ,42%
353,02/24/18,201802,185,MJ08-S-Pink, £61.00 , £28.21 ,20," £1,220.00 ", £564.20 ,0.00%, £655.80 ,54%
354,02/24/18,201802,482,MJ08-L-Blue, £51.00 , £27.33 ,15, £765.00 , £409.95 ,19.05%, £355.05 ,46%
355,02/24/18,201802,323,MJ08-L-Gray, £60.00 , £16.20 ,20," £1,200.00 ", £324.00 ,1.64%, £876.00 ,73%
356,02/24/18,201802,702,MH04-XS-Yellow, £23.00 , £13.36 ,22, £506.00 , £293.92 ,43.90%, £212.08 ,42%
357,02/24/18,201802,108,MJ08-L-Green, £59.00 , £39.53 ,9, £531.00 , £355.77 ,3.28%, £175.23 ,33%
358,02/24/18,201802,421,MH12-L-Red, £25.00 , £10.64 ,22, £550.00 , £234.08 ,35.90%, £315.92 ,57%
359,02/25/18,201802,205,MH03-XL-Green, £41.00 , £13.43 ,28," £1,148.00 ", £376.04 ,4.65%, £771.96 ,67%
360,02/25/18,201802,59,MJ08-M-Blue, £50.00 , £14.03 ,14, £700.00 , £196.42 ,12.28%, £503.58 ,72%
361,02/25/18,201802,74,MJ08-M-Gray, £57.00 , £33.06 ,39," £2,223.00 "," £1,289.34 ",9.52%, £933.66 ,42%
362,02/25/18,201802,422,MJ08-M-Green, £50.00 , £23.96 ,10, £500.00 , £239.60 ,15.25%, £260.40 ,52%
363,02/25/18,201802,126,MJ08-S-Blue, £57.00 , £31.60 ,16, £912.00 , £505.60 ,6.56%, £406.40 ,45%
364,02/26/18,201802,315,MJ08-S-Gray, £60.00 , £25.73 ,23," £1,380.00 ", £591.79 ,3.23%, £788.21 ,57%
365,02/26/18,201802,354,MJ08-S-Green, £40.00 , £20.24 ,18, £720.00 , £364.32 ,35.48%, £355.68 ,49%
366,02/26/18,201802,509,MJ08-XL-Blue, £43.00 , £23.87 ,29," £1,247.00 ", £692.23 ,32.81%, £554.77 ,44%
367,02/26/18,201802,497,MJ08-XL-Gray, £64.00 , £25.72 ,46," £2,944.00 "," £1,183.12 ",0.00%," £1,760.88 ",60%
368,02/27/18,201802,23,MJ08-XL-Green, £60.00 , £19.80 ,25," £1,500.00 ", £495.00 ,4.76%," £1,005.00 ",67%
369,02/27/18,201802,615,MJ06-L-Blue, £59.00 , £21.42 ,13, £767.00 , £278.46 ,6.35%, £488.54 ,64%
370,02/27/18,201802,230,MJ08-XS-Blue, £56.00 , £18.97 ,38," £2,128.00 ", £720.86 ,0.00%," £1,407.14 ",66%
371,02/27/18,201802,579,MH07-XL-Green, £29.00 , £11.46 ,1, £29.00 , £11.46 ,29.27%, £17.54 ,60%
372,02/27/18,201802,686,MJ08-XS-Gray, £43.00 , £23.68 ,8, £344.00 , £189.44 ,20.37%, £154.56 ,45%
373,02/27/18,201802,295,MJ08-XS-Green, £41.00 , £16.06 ,37," £1,517.00 ", £594.22 ,36.92%, £922.78 ,61%
374,02/27/18,201802,126,MJ09-S-Pink, £44.00 , £24.52 ,10, £440.00 , £245.20 ,27.87%, £194.80 ,44%
375,02/28/18,201802,559,MH09-L-Green, £34.00 , £14.01 ,29, £986.00 , £406.29 ,17.07%, £579.71 ,59%
376,02/28/18,201802,651,MJ09-L-Blue, £45.00 , £24.30 ,15, £675.00 , £364.50 ,28.57%, £310.50 ,46%
377,02/28/18,201802,544,MJ09-L-White, £57.00 , £17.10 ,1, £57.00 , £17.10 ,10.94%, £39.90 ,70%
378,02/28/18,201802,673,MJ09-L-Yellow, £57.00 , £32.23 ,20," £1,140.00 ", £644.60 ,12.31%, £495.40 ,43%
379,02/28/18,201802,465,MH08-M-Red, £22.00 , £11.90 ,47," £1,034.00 ", £559.30 ,47.62%, £474.70 ,46%
380,02/28/18,201802,266,MH02-S-Blue, £43.00 , £17.37 ,3, £129.00 , £52.11 ,4.44%, £76.89 ,60%
381,03/01/18,201803,33,MH07-M-Black, £45.00 , £14.68 ,34," £1,530.00 ", £499.12 ,0.00%," £1,030.88 ",67%
382,03/02/18,201803,416,MJ09-M-Blue, £46.00 , £18.40 ,6, £276.00 , £110.40 ,17.86%, £165.60 ,60%
383,03/02/18,201803,500,MJ09-M-White, £63.00 , £26.46 ,14, £882.00 , £370.44 ,0.00%, £511.56 ,58%
384,03/02/18,201803,82,MJ09-M-Yellow, £44.00 , £21.65 ,1, £44.00 , £21.65 ,31.25%, £22.35 ,51%
385,03/03/18,201803,586,MJ01-XL-Yellow, £64.00 , £22.64 ,44," £2,816.00 ", £996.16 ,0.00%," £1,819.84 ",65%
386,03/03/18,201803,624,MJ09-S-Blue, £65.00 , £34.19 ,5, £325.00 , £170.95 ,0.00%, £154.05 ,47%
387,03/03/18,201803,310,MJ09-S-White, £62.00 , £32.30 ,36," £2,232.00 "," £1,162.80 ",4.62%," £1,069.20 ",48%
388,03/03/18,201803,672,MJ09-S-Yellow, £62.00 , £22.31 ,25," £1,550.00 ", £557.75 ,0.00%, £992.25 ,64%
389,03/03/18,201803,600,MJ09-XL-Blue, £46.00 , £18.09 ,27," £1,242.00 ", £488.43 ,22.03%, £753.57 ,61%
390,03/03/18,201803,446,MJ09-XL-White, £64.00 , £17.92 ,9, £576.00 , £161.28 ,1.54%, £414.72 ,72%
391,03/03/18,201803,295,MJ09-XL-Yellow, £65.00 , £43.55 ,45," £2,925.00 "," £1,959.75 ",0.00%, £965.25 ,33%
392,03/03/18,201803,599,MJ06-S-Pink, £63.00 , £29.65 ,9, £567.00 , £266.85 ,0.00%, £300.15 ,53%
393,03/03/18,201803,450,MJ09-XS-Blue, £54.00 , £26.38 ,21," £1,134.00 ", £553.98 ,11.48%, £580.02 ,51%
394,03/04/18,201803,344,MJ09-XS-White, £57.00 , £20.28 ,26," £1,482.00 ", £527.28 ,10.94%, £954.72 ,64%
395,03/04/18,201803,533,MJ09-XS-Yellow, £43.00 , £14.81 ,10, £430.00 , £148.10 ,33.85%, £281.90 ,66%
396,03/04/18,201803,79,MJ10-S-Pink, £63.00 , £40.32 ,16," £1,008.00 ", £645.12 ,0.00%, £362.88 ,36%
397,03/04/18,201803,263,MJ10-L-Black, £54.00 , £28.62 ,14, £756.00 , £400.68 ,16.92%, £355.32 ,47%
398,03/05/18,201803,269,MH12-XS-Green, £31.00 , £13.88 ,20, £620.00 , £277.60 ,27.91%, £342.40 ,55%
399,03/06/18,201803,540,MJ10-L-Orange, £43.00 , £28.15 ,15, £645.00 , £422.25 ,14.00%, £222.75 ,35%
400,03/06/18,201803,544,MJ10-L-Red, £63.00 , £15.75 ,50," £3,150.00 ", £787.50 ,0.00%," £2,362.50 ",75%
401,03/06/18,201803,207,MJ10-M-Black, £47.00 , £29.14 ,11, £517.00 , £320.54 ,26.56%, £196.46 ,38%
402,03/06/18,201803,674,MJ10-M-Orange, £45.00 , £25.52 ,11, £495.00 , £280.72 ,21.05%, £214.28 ,43%
403,03/06/18,201803,162,MJ10-M-Red, £50.00 , £24.21 ,33," £1,650.00 ", £798.93 ,23.08%, £851.07 ,52%
404,03/07/18,201803,519,MJ10-S-Black, £65.00 , £18.85 ,33," £2,145.00 ", £622.05 ,0.00%," £1,522.95 ",71%
405,03/07/18,201803,690,MJ10-S-Orange, £44.00 , £24.37 ,21, £924.00 , £511.77 ,30.16%, £412.23 ,45%
406,03/07/18,201803,541,MJ10-S-Red, £57.00 , £18.23 ,35," £1,995.00 ", £638.05 ,3.39%," £1,356.95 ",68%
407,03/07/18,201803,664,MJ10-XL-Black, £60.00 , £29.05 ,42," £2,520.00 "," £1,220.10 ",6.25%," £1,299.90 ",52%
408,03/07/18,201803,266,MJ06-S-Green, £42.00 , £25.53 ,33," £1,386.00 ", £842.49 ,35.38%, £543.51 ,39%
